func,change,data_kind,size,n_ms
merge,0,sorted,76900,8026917
merge,0,almost sorted,76900,9515958
merge,0,almost sorted,76900,9600625
merge,0,almost sorted,76900,10077292
merge,0,random,77000,14564417
merge,0,random,77000,14841541
merge,0,random,77000,13634667
merge,0,sorted,77000,7783334
merge,0,sorted,77000,7657542
merge,0,sorted,77000,7440041
merge,0,almost sorted,77000,9473375
merge,0,almost sorted,77000,9969208
merge,0,almost sorted,77000,9381250
merge,0,random,77100,14590208
merge,0,random,77100,14445416
merge,0,random,77100,14796417
merge,0,sorted,77100,8519667
merge,0,sorted,77100,9814209
merge,0,sorted,77100,8743042
merge,0,almost sorted,77100,11857167
merge,0,almost sorted,77100,12055666
merge,0,almost sorted,77100,12814042
merge,0,random,77200,14382166
merge,0,random,77200,14499750
merge,0,random,77200,14745875
merge,0,sorted,77200,7493875
merge,0,sorted,77200,8113209
merge,0,sorted,77200,8292500
merge,0,almost sorted,77200,9458041
merge,0,almost sorted,77200,9387125
merge,0,almost sorted,77200,9225125
merge,0,random,77300,15149917
merge,0,random,77300,14624333
merge,0,random,77300,14575000
merge,0,sorted,77300,8282125
merge,0,sorted,77300,7759625
merge,0,sorted,77300,7921875
merge,0,almost sorted,77300,9848833
merge,0,almost sorted,77300,10330833
merge,0,almost sorted,77300,9585334
merge,0,random,77400,14602375
merge,0,random,77400,14694417
merge,0,random,77400,14239834
merge,0,sorted,77400,7935500
merge,0,sorted,77400,7959958
merge,0,sorted,77400,8130000
merge,0,almost sorted,77400,9688792
merge,0,almost sorted,77400,9714125
merge,0,almost sorted,77400,10042917
merge,0,random,77500,14867125
merge,0,random,77500,15200792
merge,0,random,77500,15033875
merge,0,sorted,77500,8345625
merge,0,sorted,77500,8443167
merge,0,sorted,77500,8000750
merge,0,almost sorted,77500,10005250
merge,0,almost sorted,77500,9311208
merge,0,almost sorted,77500,9861125
merge,0,random,77600,14270666
merge,0,random,77600,17671500
merge,0,random,77600,14401542
merge,0,sorted,77600,8039458
merge,0,sorted,77600,8147417
merge,0,sorted,77600,8259292
merge,0,almost sorted,77600,15023083
merge,0,almost sorted,77600,10365583
merge,0,almost sorted,77600,26556208
merge,0,random,77700,17250666
merge,0,random,77700,15609291
merge,0,random,77700,14950542
merge,0,sorted,77700,7879250
merge,0,sorted,77700,8756292
merge,0,sorted,77700,8308625
merge,0,almost sorted,77700,9992292
merge,0,almost sorted,77700,10491917
merge,0,almost sorted,77700,20744541
merge,0,random,77800,31605084
merge,0,random,77800,14483791
merge,0,random,77800,15015292
merge,0,sorted,77800,8357541
merge,0,sorted,77800,7899000
merge,0,sorted,77800,8256250
merge,0,almost sorted,77800,10343833
merge,0,almost sorted,77800,15766083
merge,0,almost sorted,77800,9375166
merge,0,random,77900,15430167
merge,0,random,77900,14256750
merge,0,random,77900,17010791
merge,0,sorted,77900,8375042
merge,0,sorted,77900,8187375
merge,0,sorted,77900,8154875
merge,0,almost sorted,77900,9781792
merge,0,almost sorted,77900,9706167
merge,0,almost sorted,77900,9836125
merge,0,random,78000,14413166
merge,0,random,78000,14430959
merge,0,random,78000,13877042
merge,0,sorted,78000,8291042
merge,0,sorted,78000,8326000
merge,0,sorted,78000,7901750
merge,0,almost sorted,78000,9279208
merge,0,almost sorted,78000,10198333
merge,0,almost sorted,78000,10194625
merge,0,random,78100,14845500
merge,0,random,78100,14270417
merge,0,random,78100,19174541
merge,0,sorted,78100,8213333
merge,0,sorted,78100,12121542
merge,0,sorted,78100,8072167
merge,0,almost sorted,78100,11628291
merge,0,almost sorted,78100,12146958
merge,0,almost sorted,78100,9941750
merge,0,random,78200,17055041
merge,0,random,78200,14629041
merge,0,random,78200,17395209
merge,0,sorted,78200,8141834
merge,0,sorted,78200,8760958
merge,0,sorted,78200,8911833
merge,0,almost sorted,78200,9775375
merge,0,almost sorted,78200,9865542
merge,0,almost sorted,78200,10009500
merge,0,random,78300,14744167
merge,0,random,78300,14446000
merge,0,random,78300,14724917
merge,0,sorted,78300,7685167
merge,0,sorted,78300,8247292
merge,0,sorted,78300,7953459
merge,0,almost sorted,78300,9313417
merge,0,almost sorted,78300,9596292
merge,0,almost sorted,78300,12130292
merge,0,random,78400,14948125
merge,0,random,78400,15636833
merge,0,random,78400,15113958
merge,0,sorted,78400,8841917
merge,0,sorted,78400,8928000
merge,0,sorted,78400,8051625
merge,0,almost sorted,78400,10293292
merge,0,almost sorted,78400,10064667
merge,0,almost sorted,78400,9835667
merge,0,random,78500,15226583
merge,0,random,78500,14683458
merge,0,random,78500,14631500
merge,0,sorted,78500,7990542
merge,0,sorted,78500,8884417
merge,0,sorted,78500,7786209
merge,0,almost sorted,78500,9457625
merge,0,almost sorted,78500,9489333
merge,0,almost sorted,78500,9388334
merge,0,random,78600,14404458
merge,0,random,78600,14984875
merge,0,random,78600,14785958
merge,0,sorted,78600,8346166
merge,0,sorted,78600,7830292
merge,0,sorted,78600,8014583
merge,0,almost sorted,78600,9646375
merge,0,almost sorted,78600,9256708
merge,0,almost sorted,78600,9861875
merge,0,random,78700,15391833
merge,0,random,78700,14845375
merge,0,random,78700,13993333
merge,0,sorted,78700,8222041
merge,0,sorted,78700,8011583
merge,0,sorted,78700,7659833
merge,0,almost sorted,78700,9908708
merge,0,almost sorted,78700,9846416
merge,0,almost sorted,78700,9841167
merge,0,random,78800,14437875
merge,0,random,78800,14297583
merge,0,random,78800,14561917
merge,0,sorted,78800,7992125
merge,0,sorted,78800,7656291
merge,0,sorted,78800,7887792
merge,0,almost sorted,78800,9639125
merge,0,almost sorted,78800,9304042
merge,0,almost sorted,78800,9854792
merge,0,random,78900,14621709
merge,0,random,78900,14440792
merge,0,random,78900,14356541
merge,0,sorted,78900,8023166
merge,0,sorted,78900,7841709
merge,0,sorted,78900,7715375
merge,0,almost sorted,78900,9848417
merge,0,almost sorted,78900,10130834
merge,0,almost sorted,78900,9666167
merge,0,random,79000,14391583
merge,0,random,79000,14121500
merge,0,random,79000,14477625
merge,0,sorted,79000,7691583
merge,0,sorted,79000,7701042
merge,0,sorted,79000,7885042
merge,0,almost sorted,79000,9753083
merge,0,almost sorted,79000,9236542
merge,0,almost sorted,79000,9583625
merge,0,random,79100,14634084
merge,0,random,79100,14905083
merge,0,random,79100,14383916
merge,0,sorted,79100,7888083
merge,0,sorted,79100,8104167
merge,0,sorted,79100,8269500
merge,0,almost sorted,79100,9716042
merge,0,almost sorted,79100,10319333
merge,0,almost sorted,79100,9264375
merge,0,random,79200,14719958
merge,0,random,79200,14050584
merge,0,random,79200,14524208
merge,0,sorted,79200,7686292
merge,0,sorted,79200,7904459
merge,0,sorted,79200,7857292
merge,0,almost sorted,79200,9906417
merge,0,almost sorted,79200,9388000
merge,0,almost sorted,79200,9469875
merge,0,random,79300,14427584
merge,0,random,79300,14499625
merge,0,random,79300,14144292
merge,0,sorted,79300,8004875
merge,0,sorted,79300,7691250
merge,0,sorted,79300,7654958
merge,0,almost sorted,79300,9982709
merge,0,almost sorted,79300,9324583
merge,0,almost sorted,79300,9448541
merge,0,random,79400,14774833
merge,0,random,79400,14151292
merge,0,random,79400,14576500
merge,0,sorted,79400,8351958
merge,0,sorted,79400,7796625
merge,0,sorted,79400,7578375
merge,0,almost sorted,79400,9625708
merge,0,almost sorted,79400,9757625
merge,0,almost sorted,79400,10001666
merge,0,random,79500,14544917
merge,0,random,79500,14939875
merge,0,random,79500,14424375
merge,0,sorted,79500,7996000
merge,0,sorted,79500,8460792
merge,0,sorted,79500,8184417
merge,0,almost sorted,79500,9503083
merge,0,almost sorted,79500,9293916
merge,0,almost sorted,79500,9563042
merge,0,random,79600,14675833
merge,0,random,79600,14276708
merge,0,random,79600,14853542
merge,0,sorted,79600,7796209
merge,0,sorted,79600,7958292
merge,0,sorted,79600,8055667
merge,0,almost sorted,79600,9622750
merge,0,almost sorted,79600,10172125
merge,0,almost sorted,79600,10288666
merge,0,random,79700,14570167
merge,0,random,79700,14504834
merge,0,random,79700,14178500
merge,0,sorted,79700,8172792
merge,0,sorted,79700,7886625
merge,0,sorted,79700,7815667
merge,0,almost sorted,79700,9908584
merge,0,almost sorted,79700,9491917
merge,0,almost sorted,79700,9684541
merge,0,random,79800,14696458
merge,0,random,79800,14223584
merge,0,random,79800,14787791
merge,0,sorted,79800,8121291
merge,0,sorted,79800,8023584
merge,0,sorted,79800,8409000
merge,0,almost sorted,79800,9770917
merge,0,almost sorted,79800,9751333
merge,0,almost sorted,79800,10055583
merge,0,random,79900,14720166
merge,0,random,79900,14628584
merge,0,random,79900,14228333
merge,0,sorted,79900,8415875
merge,0,sorted,79900,8180333
merge,0,sorted,79900,8176459
merge,0,almost sorted,79900,9713459
merge,0,almost sorted,79900,9463875
merge,0,almost sorted,79900,9675583
merge,0,random,80000,14635250
merge,0,random,80000,14186875
merge,0,random,80000,14614125
merge,0,sorted,80000,7919917
merge,0,sorted,80000,8058917
merge,0,sorted,80000,8090000
merge,0,almost sorted,80000,9983291
merge,0,almost sorted,80000,10063667
merge,0,almost sorted,80000,9700250
merge,0,random,80100,14636125
merge,0,random,80100,14640333
merge,0,random,80100,14471291
merge,0,sorted,80100,8352375
merge,0,sorted,80100,8536541
merge,0,sorted,80100,7988625
merge,0,almost sorted,80100,10368750
merge,0,almost sorted,80100,10437042
merge,0,almost sorted,80100,10095041
merge,0,random,80200,15625500
merge,0,random,80200,15026375
merge,0,random,80200,14378583
merge,0,sorted,80200,8316750
merge,0,sorted,80200,7859625
merge,0,sorted,80200,8425125
merge,0,almost sorted,80200,9732042
merge,0,almost sorted,80200,10248875
merge,0,almost sorted,80200,9996459
merge,0,random,80300,15263458
merge,0,random,80300,14996542
merge,0,random,80300,14796791
merge,0,sorted,80300,7964916
merge,0,sorted,80300,8891875
merge,0,sorted,80300,8052167
merge,0,almost sorted,80300,9792458
merge,0,almost sorted,80300,9927166
merge,0,almost sorted,80300,9968000
merge,0,random,80400,14749959
merge,0,random,80400,14967417
merge,0,random,80400,14714166
merge,0,sorted,80400,8889792
merge,0,sorted,80400,8267125
merge,0,sorted,80400,7891791
merge,0,almost sorted,80400,9566375
merge,0,almost sorted,80400,9938958
merge,0,almost sorted,80400,9837833
merge,0,random,80500,15118000
merge,0,random,80500,14669625
merge,0,random,80500,14964250
merge,0,sorted,80500,8318500
merge,0,sorted,80500,8227875
merge,0,sorted,80500,8068459
merge,0,almost sorted,80500,10109917
merge,0,almost sorted,80500,10201167
merge,0,almost sorted,80500,10297000
merge,0,random,80600,15282292
merge,0,random,80600,15048583
merge,0,random,80600,15325875
merge,0,sorted,80600,8262834
merge,0,sorted,80600,8306583
merge,0,sorted,80600,8385833
merge,0,almost sorted,80600,10293167
merge,0,almost sorted,80600,10491125
merge,0,almost sorted,80600,10721584
merge,0,random,80700,15455334
merge,0,random,80700,16023125
merge,0,random,80700,15416625
merge,0,sorted,80700,8601708
merge,0,sorted,80700,8485625
merge,0,sorted,80700,8092458
merge,0,almost sorted,80700,9977625
merge,0,almost sorted,80700,9780000
merge,0,almost sorted,80700,10012416
merge,0,random,80800,15015291
merge,0,random,80800,15815334
merge,0,random,80800,15669292
merge,0,sorted,80800,8423250
merge,0,sorted,80800,8122250
merge,0,sorted,80800,7937583
merge,0,almost sorted,80800,9973458
merge,0,almost sorted,80800,9765542
merge,0,almost sorted,80800,9282500
merge,0,random,80900,15163708
merge,0,random,80900,14724084
merge,0,random,80900,14919167
merge,0,sorted,80900,7891417
merge,0,sorted,80900,8772542
merge,0,sorted,80900,8543333
merge,0,almost sorted,80900,9466125
merge,0,almost sorted,80900,10633958
merge,0,almost sorted,80900,10016208
merge,0,random,81000,15784417
merge,0,random,81000,14861875
merge,0,random,81000,15289250
merge,0,sorted,81000,7914292
merge,0,sorted,81000,8006750
merge,0,sorted,81000,8116709
merge,0,almost sorted,81000,10275625
merge,0,almost sorted,81000,9777125
merge,0,almost sorted,81000,10520500
merge,0,random,81100,14996625
merge,0,random,81100,15467208
merge,0,random,81100,14681792
merge,0,sorted,81100,8545875
merge,0,sorted,81100,8157958
merge,0,sorted,81100,7930750
merge,0,almost sorted,81100,10666292
merge,0,almost sorted,81100,10267500
merge,0,almost sorted,81100,9905500
merge,0,random,81200,14678583
merge,0,random,81200,14505458
merge,0,random,81200,15724292
merge,0,sorted,81200,8763000
merge,0,sorted,81200,8194750
merge,0,sorted,81200,7992375
merge,0,almost sorted,81200,10145917
merge,0,almost sorted,81200,11056709
merge,0,almost sorted,81200,9794750
merge,0,random,81300,15843292
merge,0,random,81300,14556000
merge,0,random,81300,15547250
merge,0,sorted,81300,8274500
merge,0,sorted,81300,7861459
merge,0,sorted,81300,8576875
merge,0,almost sorted,81300,9965959
merge,0,almost sorted,81300,10273917
merge,0,almost sorted,81300,10755250
merge,0,random,81400,15213708
merge,0,random,81400,15662917
merge,0,random,81400,14891875
merge,0,sorted,81400,8123208
merge,0,sorted,81400,8562708
merge,0,sorted,81400,8708375
merge,0,almost sorted,81400,10422042
merge,0,almost sorted,81400,9590875
merge,0,almost sorted,81400,9467083
merge,0,random,81500,14798458
merge,0,random,81500,14926708
merge,0,random,81500,14885083
merge,0,sorted,81500,8242250
merge,0,sorted,81500,7870000
merge,0,sorted,81500,8040417
merge,0,almost sorted,81500,9693125
merge,0,almost sorted,81500,10433792
merge,0,almost sorted,81500,10093042
merge,0,random,81600,15391500
merge,0,random,81600,14816750
merge,0,random,81600,15055000
merge,0,sorted,81600,8584000
merge,0,sorted,81600,8009667
merge,0,sorted,81600,8722084
merge,0,almost sorted,81600,10032375
merge,0,almost sorted,81600,9734375
merge,0,almost sorted,81600,9900541
merge,0,random,81700,15300167
merge,0,random,81700,15042083
merge,0,random,81700,15450709
merge,0,sorted,81700,8350541
merge,0,sorted,81700,7946416
merge,0,sorted,81700,7941167
merge,0,almost sorted,81700,10391667
merge,0,almost sorted,81700,9851416
merge,0,almost sorted,81700,10123042
merge,0,random,81800,15145541
merge,0,random,81800,15345583
merge,0,random,81800,15231750
merge,0,sorted,81800,8362958
merge,0,sorted,81800,8265833
merge,0,sorted,81800,8212958
merge,0,almost sorted,81800,10281917
merge,0,almost sorted,81800,10400834
merge,0,almost sorted,81800,10509583
merge,0,random,81900,15302625
merge,0,random,81900,14629416
merge,0,random,81900,15149500
merge,0,sorted,81900,8611084
merge,0,sorted,81900,8777125
merge,0,sorted,81900,8285709
merge,0,almost sorted,81900,10010417
merge,0,almost sorted,81900,10091209
merge,0,almost sorted,81900,9666334
merge,0,random,82000,14941917
merge,0,random,82000,15434833
merge,0,random,82000,14674791
merge,0,sorted,82000,8206208
merge,0,sorted,82000,8053833
merge,0,sorted,82000,8228666
merge,0,almost sorted,82000,10256042
merge,0,almost sorted,82000,10193125
merge,0,almost sorted,82000,9910916
merge,0,random,82100,15165208
merge,0,random,82100,15083125
merge,0,random,82100,15557208
merge,0,sorted,82100,8291166
merge,0,sorted,82100,8165250
merge,0,sorted,82100,8170750
merge,0,almost sorted,82100,10311208
merge,0,almost sorted,82100,10126708
merge,0,almost sorted,82100,9663917
merge,0,random,82200,15369500
merge,0,random,82200,14640958
merge,0,random,82200,15592458
merge,0,sorted,82200,8352500
merge,0,sorted,82200,8167583
merge,0,sorted,82200,8886208
merge,0,almost sorted,82200,10408667
merge,0,almost sorted,82200,10229959
merge,0,almost sorted,82200,9966416
merge,0,random,82300,15175125
merge,0,random,82300,15185958
merge,0,random,82300,15254417
merge,0,sorted,82300,8415667
merge,0,sorted,82300,8175167
merge,0,sorted,82300,8054542
merge,0,almost sorted,82300,11075250
merge,0,almost sorted,82300,9741458
merge,0,almost sorted,82300,10385791
merge,0,random,82400,15417000
merge,0,random,82400,15646459
merge,0,random,82400,14751333
merge,0,sorted,82400,8262792
merge,0,sorted,82400,7907459
merge,0,sorted,82400,8278750
merge,0,almost sorted,82400,9999208
merge,0,almost sorted,82400,9945541
merge,0,almost sorted,82400,9858208
merge,0,random,82500,15387667
merge,0,random,82500,15652916
merge,0,random,82500,15955042
merge,0,sorted,82500,8432500
merge,0,sorted,82500,8899375
merge,0,sorted,82500,8053000
merge,0,almost sorted,82500,10246750
merge,0,almost sorted,82500,10045125
merge,0,almost sorted,82500,9724084
merge,0,random,82600,15378084
merge,0,random,82600,14774208
merge,0,random,82600,15804084
merge,0,sorted,82600,8429125
merge,0,sorted,82600,8114208
merge,0,sorted,82600,8453375
merge,0,almost sorted,82600,10253292
merge,0,almost sorted,82600,10094708
merge,0,almost sorted,82600,10070042
merge,0,random,82700,15292917
merge,0,random,82700,15734125
merge,0,random,82700,16762167
merge,0,sorted,82700,8881333
merge,0,sorted,82700,8367375
merge,0,sorted,82700,8767000
merge,0,almost sorted,82700,10499208
merge,0,almost sorted,82700,11091208
merge,0,almost sorted,82700,10369458
merge,0,random,82800,15262584
merge,0,random,82800,16278167
merge,0,random,82800,15300375
merge,0,sorted,82800,8273166
merge,0,sorted,82800,8381791
merge,0,sorted,82800,7992583
merge,0,almost sorted,82800,17696084
merge,0,almost sorted,82800,11328958
merge,0,almost sorted,82800,10525458
merge,0,random,82900,15777833
merge,0,random,82900,15572458
merge,0,random,82900,15561709
merge,0,sorted,82900,8246167
merge,0,sorted,82900,8719250
merge,0,sorted,82900,8788250
merge,0,almost sorted,82900,10384917
merge,0,almost sorted,82900,9823750
merge,0,almost sorted,82900,9819833
merge,0,random,83000,15287625
merge,0,random,83000,15671667
merge,0,random,83000,15260375
merge,0,sorted,83000,8278916
merge,0,sorted,83000,8903042
merge,0,sorted,83000,8450833
merge,0,almost sorted,83000,10056625
merge,0,almost sorted,83000,10378666
merge,0,almost sorted,83000,10486250
merge,0,random,83100,15390416
merge,0,random,83100,15436167
merge,0,random,83100,15753834
merge,0,sorted,83100,8215542
merge,0,sorted,83100,7960250
merge,0,sorted,83100,7944167
merge,0,almost sorted,83100,10200042
merge,0,almost sorted,83100,9797500
merge,0,almost sorted,83100,10028667
merge,0,random,83200,15747125
merge,0,random,83200,15605625
merge,0,random,83200,16338416
merge,0,sorted,83200,9098708
merge,0,sorted,83200,9492083
merge,0,sorted,83200,12051125
merge,0,almost sorted,83200,10407334
merge,0,almost sorted,83200,10211709
merge,0,almost sorted,83200,10590542
merge,0,random,83300,16010083
merge,0,random,83300,15521000
merge,0,random,83300,15408750
merge,0,sorted,83300,8196625
merge,0,sorted,83300,8300375
merge,0,sorted,83300,8341333
merge,0,almost sorted,83300,10262208
merge,0,almost sorted,83300,9675792
merge,0,almost sorted,83300,10469292
merge,0,random,83400,15422625
merge,0,random,83400,15709125
merge,0,random,83400,15349292
merge,0,sorted,83400,8866500
merge,0,sorted,83400,8619750
merge,0,sorted,83400,8518542
merge,0,almost sorted,83400,10769125
merge,0,almost sorted,83400,9912125
merge,0,almost sorted,83400,10255000
merge,0,random,83500,15845584
merge,0,random,83500,16442542
merge,0,random,83500,16038791
merge,0,sorted,83500,8596625
merge,0,sorted,83500,8557042
merge,0,sorted,83500,8235542
merge,0,almost sorted,83500,10881166
merge,0,almost sorted,83500,10153250
merge,0,almost sorted,83500,10277625
merge,0,random,83600,16023166
merge,0,random,83600,15016708
merge,0,random,83600,15928458
merge,0,sorted,83600,8574083
merge,0,sorted,83600,8828833
merge,0,sorted,83600,8613417
merge,0,almost sorted,83600,10538917
merge,0,almost sorted,83600,10730583
merge,0,almost sorted,83600,10145833
merge,0,random,83700,15412750
merge,0,random,83700,15976959
merge,0,random,83700,15692708
merge,0,sorted,83700,8649125
merge,0,sorted,83700,8569333
merge,0,sorted,83700,8563125
merge,0,almost sorted,83700,10272750
merge,0,almost sorted,83700,9893208
merge,0,almost sorted,83700,9920417
merge,0,random,83800,15409333
merge,0,random,83800,15562125
merge,0,random,83800,15918792
merge,0,sorted,83800,9129666
merge,0,sorted,83800,8464167
merge,0,sorted,83800,9062292
merge,0,almost sorted,83800,10715125
merge,0,almost sorted,83800,10603667
merge,0,almost sorted,83800,10791792
merge,0,random,83900,15497334
merge,0,random,83900,15520000
merge,0,random,83900,15945416
merge,0,sorted,83900,8371833
merge,0,sorted,83900,8187333
merge,0,sorted,83900,8187583
merge,0,almost sorted,83900,10606208
merge,0,almost sorted,83900,10458834
merge,0,almost sorted,83900,10518042
merge,0,random,84000,15821791
merge,0,random,84000,15948834
merge,0,random,84000,15992958
merge,0,sorted,84000,8259166
merge,0,sorted,84000,8212375
merge,0,sorted,84000,8324250
merge,0,almost sorted,84000,10529000
merge,0,almost sorted,84000,10623917
merge,0,almost sorted,84000,11457708
merge,0,random,84100,15691875
merge,0,random,84100,15520625
merge,0,random,84100,15805667
merge,0,sorted,84100,8809500
merge,0,sorted,84100,8493542
merge,0,sorted,84100,8514417
merge,0,almost sorted,84100,10667083
merge,0,almost sorted,84100,10360208
merge,0,almost sorted,84100,10913834
merge,0,random,84200,15223250
merge,0,random,84200,15628500
merge,0,random,84200,16050917
merge,0,sorted,84200,8613958
merge,0,sorted,84200,8193875
merge,0,sorted,84200,8778959
merge,0,almost sorted,84200,10470417
merge,0,almost sorted,84200,10083667
merge,0,almost sorted,84200,10542625
merge,0,random,84300,17028833
merge,0,random,84300,15470708
merge,0,random,84300,15098500
merge,0,sorted,84300,8525292
merge,0,sorted,84300,8946792
merge,0,sorted,84300,8636334
merge,0,almost sorted,84300,10633958
merge,0,almost sorted,84300,10613000
merge,0,almost sorted,84300,10209667
merge,0,random,84400,15558000
merge,0,random,84400,15860167
merge,0,random,84400,15106209
merge,0,sorted,84400,8572750
merge,0,sorted,84400,8421542
merge,0,sorted,84400,8576125
merge,0,almost sorted,84400,10585792
merge,0,almost sorted,84400,10879292
merge,0,almost sorted,84400,10538500
merge,0,random,84500,16702167
merge,0,random,84500,16407292
merge,0,random,84500,16676667
merge,0,sorted,84500,8455042
merge,0,sorted,84500,9216083
merge,0,sorted,84500,8722000
merge,0,almost sorted,84500,10285917
merge,0,almost sorted,84500,10551000
merge,0,almost sorted,84500,11102500
merge,0,random,84600,15648458
merge,0,random,84600,16768834
merge,0,random,84600,15561792
merge,0,sorted,84600,8628084
merge,0,sorted,84600,8464000
merge,0,sorted,84600,8235292
merge,0,almost sorted,84600,9912250
merge,0,almost sorted,84600,10767958
merge,0,almost sorted,84600,10420583
merge,0,random,84700,15579917
merge,0,random,84700,15366458
merge,0,random,84700,15185375
merge,0,sorted,84700,8552083
merge,0,sorted,84700,8805542
merge,0,sorted,84700,9007875
merge,0,almost sorted,84700,10401500
merge,0,almost sorted,84700,10978875
merge,0,almost sorted,84700,10164500
merge,0,random,84800,15938459
merge,0,random,84800,15676333
merge,0,random,84800,15570000
merge,0,sorted,84800,8963208
merge,0,sorted,84800,8363792
merge,0,sorted,84800,8817250
merge,0,almost sorted,84800,10666584
merge,0,almost sorted,84800,10144167
merge,0,almost sorted,84800,10976875
merge,0,random,84900,15670084
merge,0,random,84900,15240292
merge,0,random,84900,15275292
merge,0,sorted,84900,8944834
merge,0,sorted,84900,8285208
merge,0,sorted,84900,8660166
merge,0,almost sorted,84900,10466625
merge,0,almost sorted,84900,10828958
merge,0,almost sorted,84900,10864834
merge,0,random,85000,16021416
merge,0,random,85000,15890083
merge,0,random,85000,15812708
merge,0,sorted,85000,8617250
merge,0,sorted,85000,8410542
merge,0,sorted,85000,8393625
merge,0,almost sorted,85000,10710584
merge,0,almost sorted,85000,10716125
merge,0,almost sorted,85000,10360542
merge,0,random,85100,16006000
merge,0,random,85100,15301666
merge,0,random,85100,15593084
merge,0,sorted,85100,9134084
merge,0,sorted,85100,8115958
merge,0,sorted,85100,8818833
merge,0,almost sorted,85100,10161000
merge,0,almost sorted,85100,10678500
merge,0,almost sorted,85100,10111083
merge,0,random,85200,15838542
merge,0,random,85200,16160958
merge,0,random,85200,15910083
merge,0,sorted,85200,9127292
merge,0,sorted,85200,8540250
merge,0,sorted,85200,8533291
merge,0,almost sorted,85200,10684916
merge,0,almost sorted,85200,10711250
merge,0,almost sorted,85200,10762333
merge,0,random,85300,16186708
merge,0,random,85300,15784416
merge,0,random,85300,15329375
merge,0,sorted,85300,8866208
merge,0,sorted,85300,8445458
merge,0,sorted,85300,8723250
merge,0,almost sorted,85300,10919917
merge,0,almost sorted,85300,10639292
merge,0,almost sorted,85300,10753834
merge,0,random,85400,15778875
merge,0,random,85400,15376459
merge,0,random,85400,15956791
merge,0,sorted,85400,9034083
merge,0,sorted,85400,8606542
merge,0,sorted,85400,8788584
merge,0,almost sorted,85400,10698167
merge,0,almost sorted,85400,10616458
merge,0,almost sorted,85400,11012291
merge,0,random,85500,16078042
merge,0,random,85500,16079542
merge,0,random,85500,16650834
merge,0,sorted,85500,9235208
merge,0,sorted,85500,8892792
merge,0,sorted,85500,8757916
merge,0,almost sorted,85500,10308875
merge,0,almost sorted,85500,10235375
merge,0,almost sorted,85500,10508917
merge,0,random,85600,16528833
merge,0,random,85600,15954542
merge,0,random,85600,15370750
merge,0,sorted,85600,8599291
merge,0,sorted,85600,8608833
merge,0,sorted,85600,8361166
merge,0,almost sorted,85600,10905375
merge,0,almost sorted,85600,10378875
merge,0,almost sorted,85600,10697750
merge,0,random,85700,16082042
merge,0,random,85700,16016792
merge,0,random,85700,16601542
merge,0,sorted,85700,8754250
merge,0,sorted,85700,8553542
merge,0,sorted,85700,8283625
merge,0,almost sorted,85700,11306750
merge,0,almost sorted,85700,10410375
merge,0,almost sorted,85700,10995750
merge,0,random,85800,16137875
merge,0,random,85800,16368875
merge,0,random,85800,16427792
merge,0,sorted,85800,9066208
merge,0,sorted,85800,8907416
merge,0,sorted,85800,8792125
merge,0,almost sorted,85800,10298042
merge,0,almost sorted,85800,10369417
merge,0,almost sorted,85800,10951709
merge,0,random,85900,15973084
merge,0,random,85900,15678583
merge,0,random,85900,15954291
merge,0,sorted,85900,8783125
merge,0,sorted,85900,8873167
merge,0,sorted,85900,8630000
merge,0,almost sorted,85900,10186250
merge,0,almost sorted,85900,10569250
merge,0,almost sorted,85900,10255875
merge,0,random,86000,16013458
merge,0,random,86000,15814417
merge,0,random,86000,15623833
merge,0,sorted,86000,8715833
merge,0,sorted,86000,8550750
merge,0,sorted,86000,8462833
merge,0,almost sorted,86000,11016125
merge,0,almost sorted,86000,11210667
merge,0,almost sorted,86000,11087584
merge,0,random,86100,16133834
merge,0,random,86100,16444084
merge,0,random,86100,16474917
merge,0,sorted,86100,9175542
merge,0,sorted,86100,8590709
merge,0,sorted,86100,8835125
merge,0,almost sorted,86100,10845333
merge,0,almost sorted,86100,10754833
merge,0,almost sorted,86100,10633542
merge,0,random,86200,15989417
merge,0,random,86200,16037708
merge,0,random,86200,16003791
merge,0,sorted,86200,8706292
merge,0,sorted,86200,8512792
merge,0,sorted,86200,8877208
merge,0,almost sorted,86200,10368708
merge,0,almost sorted,86200,10818041
merge,0,almost sorted,86200,10843083
merge,0,random,86300,16625291
merge,0,random,86300,15768209
merge,0,random,86300,15531959
merge,0,sorted,86300,8967375
merge,0,sorted,86300,8748916
merge,0,sorted,86300,9072209
merge,0,almost sorted,86300,10322541
merge,0,almost sorted,86300,11481084
merge,0,almost sorted,86300,11077875
merge,0,random,86400,16119417
merge,0,random,86400,16064583
merge,0,random,86400,16520791
merge,0,sorted,86400,8663584
merge,0,sorted,86400,8930416
merge,0,sorted,86400,9033042
merge,0,almost sorted,86400,10624750
merge,0,almost sorted,86400,10333500
merge,0,almost sorted,86400,10486333
merge,0,random,86500,15890375
merge,0,random,86500,17489750
merge,0,random,86500,16706375
merge,0,sorted,86500,9282791
merge,0,sorted,86500,9317500
merge,0,sorted,86500,8864833
merge,0,almost sorted,86500,10864000
merge,0,almost sorted,86500,11168333
merge,0,almost sorted,86500,11162084
merge,0,random,86600,16993875
merge,0,random,86600,16333375
merge,0,random,86600,16361916
merge,0,sorted,86600,9079667
merge,0,sorted,86600,8600459
merge,0,sorted,86600,8490875
